room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_2_093_2_161,longitude_disc_2_161_2_177,longitude_disc_2_177_2_226,latitude_disc_2_093_2_161,latitude_disc_2_161_2_177,latitude_disc_2_177_2_226
1,1,2.0,0,1,0,7.0,79.0,1,0.3407281,0.3228233,2.16768,41.38462,1,179.44003,False,True,False,False,True,False
2,0,4.0,0,0,1,9.0,85.0,2,2.3832104,0.43141064,2.14336,41.39475,0,364.6985,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,0.7032867,0.117113404,2.17199,41.38098,0,242.97717,False,True,False,False,True,False
1,1,2.0,0,0,0,9.0,93.0,1,1.1246084,0.3112075,2.18258,41.38353,0,387.50668,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,97.0,1,4.522671,0.36863473,2.198,41.422,0,196.8953,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,92.0,1,1.4271334,0.164536,2.1561,41.37969,1,156.16637,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,90.0,1,1.2004981,0.19609268,2.17732,41.37783,1,248.56285,False,False,True,False,False,True
1,1,3.0,0,1,0,10.0,100.0,1,2.7948482,0.71099436,2.18513,41.40959,0,182.93109,False,False,True,False,False,True
1,1,2.0,0,0,1,10.0,100.0,1,6.060371,0.7904156,2.18137,41.44105,0,130.56532,False,False,True,False,False,True
1,1,4.0,0,0,1,9.0,60.0,1,1.2550889,0.02369407,2.17531,41.37656,1,625.1309,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,96.0,1,2.9970632,0.83977437,2.19669,41.40517,0,370.28418,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,98.0,1,3.6373775,0.25434208,2.13097,41.37269,0,202.48097,True,False,False,True,False,False
1,1,2.0,0,1,0,8.0,84.0,0,1.1879905,0.38973367,2.18355,41.38389,0,167.80319,False,False,True,False,False,True
2,0,3.0,1,0,0,10.0,96.0,2,1.3424387,0.30574644,2.15524,41.3824,0,324.2023,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,91.0,1,0.8583529,0.46308476,2.16086,41.39064,0,252.28664,True,False,False,True,False,False
2,0,6.0,0,0,1,6.0,80.0,2,2.3111205,0.34428516,2.145,41.396,0,678.1949,True,False,False,True,False,False
1,1,2.0,0,1,0,8.0,85.0,1,1.7760483,0.46441785,2.1649,41.37161,1,136.38374,False,True,False,False,True,False
1,1,2.0,0,0,1,8.0,67.0,1,1.4266931,0.47858715,2.15341,41.38417,0,173.62161,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,86.0,1,1.279047,0.21504004,2.16658,41.37591,1,185.25845,False,True,False,False,True,False
1,1,2.0,1,1,0,9.0,98.0,1,0.74585766,0.47885686,2.17036,41.39385,1,298.60126,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,94.0,1,6.3687806,0.54336107,2.18093,41.44391,0,138.94385,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,98.0,1,1.1438745,0.36611354,2.181,41.381,0,196.8953,False,False,True,False,False,True
1,1,2.0,0,1,0,10.0,93.0,1,4.236409,0.3919656,2.13475,41.35974,0,127.30701,True,False,False,True,False,False
1,1,2.0,0,0,0,9.0,94.0,1,0.756962,0.44066665,2.17901,41.38789,0,135.45279,False,False,True,False,False,True
1,1,2.0,0,0,1,10.0,100.0,1,1.6788507,0.24555063,2.15537,41.37679,0,173.62161,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,92.0,1,1.5384969,0.600144,2.18758,41.39126,0,225.52191,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,92.0,1,5.368187,1.0612192,2.17569,41.4353,0,92.39649,False,True,False,False,True,False
