room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,realsum_cut,longitude_disc_12_401_12_471,longitude_disc_12_471_12_499,longitude_disc_12_499_12_583,latitude_disc_12_401_12_471,latitude_disc_12_471_12_499,latitude_disc_12_499_12_583
2,0,6.0,1,0,0,10.0,98.0,3,2.486912,1.4235035,12.473,41.896,0,573.5861,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,93.0,3,0.6830508,0.1245338,12.49441,41.90275,0,210.88069,False,True,False,False,True,False
2,0,3.0,1,0,0,10.0,97.0,1,3.5242567,0.5443653,12.51833,41.87151,0,148.69193,False,False,True,False,False,True
2,0,5.0,0,0,1,9.0,91.0,1,3.1818347,1.755468,12.468,41.888,1,228.18134,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,88.0,1,2.8911443,1.5720599,12.47094,41.88946,1,191.70972,False,True,False,False,True,False
2,0,6.0,1,0,0,10.0,96.0,2,4.404858,0.67706627,12.44922,41.89918,1,246.65092,True,False,False,True,False,False
2,0,5.0,1,1,0,9.0,95.0,1,4.461013,0.6765052,12.451,41.913,1,206.90622,True,False,False,True,False,False
1,1,3.0,0,1,0,9.0,84.0,1,0.34346133,0.4741699,12.50631,41.90146,1,111.05136,False,False,True,False,False,True
2,0,6.0,0,0,0,10.0,100.0,2,1.6963754,0.7533148,12.48188,41.89958,1,334.32306,False,True,False,False,True,False
2,0,3.0,1,0,0,10.0,98.0,1,4.023741,0.3145062,12.45463,41.9077,1,202.46417,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,86.0,1,1.6993104,0.7530701,12.48184,41.89962,1,327.0755,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,96.0,1,3.1034224,1.9535587,12.46706,41.89142,1,305.3328,True,False,False,True,False,False
1,1,3.0,0,0,1,9.0,90.0,1,3.5430512,0.2057708,12.523,41.873,0,78.320435,False,False,True,False,False,True
2,0,4.0,1,0,1,10.0,94.0,1,2.6700165,1.473046,12.4705,41.89698,1,240.57233,True,False,False,True,False,False
2,0,6.0,0,0,0,8.0,20.0,2,2.0589585,1.0714927,12.47783,41.89759,0,512.7066,False,True,False,False,True,False
2,0,5.0,0,1,0,9.0,90.0,2,4.079018,0.30932105,12.455,41.911,1,233.55855,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,4.8809037,1.1911825,12.46926,41.8645,0,119.70168,True,False,False,True,False,False
1,1,3.0,0,1,0,10.0,91.0,1,3.5957785,0.41009235,12.48266,41.872,1,129.28717,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,97.0,1,4.868714,1.6478763,12.46356,41.86793,0,253.66469,True,False,False,True,False,False
2,0,3.0,1,1,0,10.0,97.0,1,1.0090328,0.5701774,12.5005,41.90986,1,242.20888,False,False,True,False,False,True
2,0,6.0,0,0,0,10.0,93.0,2,6.540318,1.494482,12.54481,41.95043,1,187.26767,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,6.357388,0.05717517,12.42568,41.90264,0,173.00633,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,99.0,1,5.3426347,3.059831,12.463,41.939,0,222.33652,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,96.0,1,1.6854726,0.36596838,12.513,41.888,0,122.2734,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,84.0,1,0.7241932,0.3253318,12.509,41.905,1,127.18304,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,87.0,1,1.4494194,0.37090182,12.495,41.889,0,149.8609,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,98.0,1,6.6839128,0.5001197,12.422,41.906,1,167.6291,True,False,False,True,False,False
1,1,2.0,1,0,1,10.0,97.0,1,4.2749643,0.33954102,12.54777,41.91889,1,85.568,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,97.0,1,0.317218,0.26819158,12.50199,41.90372,1,170.66841,False,False,True,False,False,True
1,1,2.0,0,0,1,10.0,93.0,1,0.43454856,0.29993132,12.503,41.897,1,87.43834,False,False,True,False,False,True
2,0,2.0,0,0,1,9.0,93.0,1,1.3764443,0.1796546,12.507,41.889,0,168.56429,False,False,True,False,False,True
2,0,4.0,0,1,0,9.0,96.0,1,1.4304711,0.31084242,12.48528,41.90314,1,253.66469,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,98.0,1,3.098835,1.7937701,12.46813,41.88954,0,311.1776,True,False,False,True,False,False
2,0,2.0,1,0,0,10.0,98.0,1,2.8075042,1.5368767,12.47171,41.89,0,230.51926,False,True,False,False,True,False
1,1,2.0,0,0,1,8.0,77.0,1,1.4959799,0.27332926,12.48488,41.90448,1,184.46216,False,True,False,False,True,False
2,0,4.0,1,0,1,10.0,98.0,1,1.0649985,0.7881178,12.49712,41.90966,1,228.18134,False,True,False,False,True,False
1,1,4.0,0,0,1,10.0,100.0,2,3.0574188,0.43212846,12.46655,41.90768,1,177.91597,True,False,False,True,False,False
2,0,6.0,0,1,0,9.0,89.0,1,2.8847125,1.2244256,12.46749,41.90058,0,182.12424,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,92.0,1,1.0706644,0.7500627,12.49515,41.90892,0,129.28717,False,True,False,False,True,False
1,1,2.0,1,0,1,10.0,96.0,1,1.6579664,0.18889898,12.51059,41.88731,1,101.933464,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,90.0,2,1.2404643,0.4081668,12.48885,41.89592,1,262.7826,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,93.0,1,5.2487316,2.3111372,12.51122,41.8541,0,161.5505,False,False,True,False,False,True
1,1,2.0,1,0,1,10.0,100.0,1,1.1235781,0.07407937,12.50634,41.89123,0,138.40508,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,5.1983123,2.4923384,12.45259,41.87236,1,247.3523,True,False,False,True,False,False
2,0,4.0,0,1,0,9.0,91.0,1,2.3605905,0.94488263,12.47381,41.90135,0,265.1205,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,100.0,3,0.5588794,0.20732872,12.49682,41.90385,0,205.03589,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,98.0,1,4.452207,0.91533744,12.449,41.896,0,239.63716,True,False,False,True,False,False
1,1,3.0,1,1,0,10.0,100.0,1,2.2624893,0.23949441,12.52308,41.91401,1,180.48769,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,88.0,1,0.8789005,0.64368343,12.49816,41.90817,1,132.56026,False,True,False,False,True,False
2,0,6.0,0,1,0,10.0,100.0,2,1.3678029,1.2204334,12.51819,41.89775,0,219.06343,False,False,True,False,False,True
2,0,2.0,0,1,0,10.0,93.0,1,3.6700697,0.47516525,12.45836,41.90494,0,155.7057,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,94.0,1,4.031068,0.9243788,12.541,41.879,0,69.20254,False,False,True,False,False,True
1,1,3.0,1,1,0,10.0,97.0,1,6.986544,0.39114958,12.41856,41.90772,1,117.59755,True,False,False,True,False,False
2,0,4.0,0,0,1,8.0,84.0,1,0.6761376,0.19231206,12.4941,41.90093,0,161.31671,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,96.0,1,4.401766,2.1169646,12.45737,41.87976,1,196.15178,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,99.0,2,3.3079164,0.7016011,12.47513,41.87905,0,218.82964,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,93.0,1,4.1058044,0.31207547,12.54836,41.88749,1,125.78028,False,False,True,False,False,True
2,0,3.0,0,0,0,10.0,100.0,1,2.7666788,0.612718,12.524,41.882,1,199.89246,False,False,True,False,False,True
2,0,4.0,1,0,0,10.0,98.0,1,3.615445,0.90961,12.47166,41.8777,0,167.16153,False,True,False,False,True,False
1,1,3.0,0,0,1,9.0,93.0,1,1.2323922,0.07480902,12.488,41.904,1,248.52127,False,True,False,False,True,False
2,0,6.0,0,0,1,10.0,95.0,3,2.8923452,1.7127295,12.47,41.891,1,230.98683,True,False,False,True,False,False
2,0,6.0,0,1,0,9.0,95.0,2,7.1290994,0.22905421,12.56178,41.85462,1,284.5253,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,93.0,1,2.3865602,0.3086753,12.51126,41.88047,1,116.662384,False,False,True,False,False,True
1,1,3.0,0,1,0,9.0,89.0,1,0.7241341,0.16810127,12.494,41.903,1,238.00061,False,True,False,False,True,False
2,0,2.0,1,1,0,10.0,99.0,1,0.9498465,0.49040058,12.51007,41.89463,1,219.06343,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,98.0,1,2.4037628,0.37852594,12.51994,41.88374,0,133.72922,False,False,True,False,False,True
1,1,3.0,0,0,1,10.0,100.0,1,2.3934078,0.98477787,12.47341,41.90115,1,332.9203,False,True,False,False,True,False
1,1,2.0,1,1,0,9.0,92.0,1,2.857387,0.07656026,12.518,41.878,0,146.5878,False,False,True,False,False,True
2,0,5.0,0,0,0,9.0,95.0,2,4.8213634,0.8580546,12.47371,41.86307,1,173.00633,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,100.0,2,3.3255057,0.6333189,12.47564,41.87849,1,164.12222,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,97.0,2,1.1222953,0.2887457,12.4904,41.896,1,244.313,False,True,False,False,True,False
1,1,2.0,0,0,1,8.0,87.0,1,2.6314614,1.2086954,12.47054,41.90072,0,158.97879,True,False,False,True,False,False
2,0,6.0,0,0,1,10.0,90.0,2,3.6686566,0.3602893,12.46051,41.91176,0,235.1951,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,98.0,1,2.5148997,0.47913352,12.52012,41.88259,0,112.9217,False,False,True,False,False,True
2,0,4.0,1,0,0,10.0,96.0,1,2.909478,1.5492021,12.471,41.889,0,297.38385,False,True,False,False,True,False
1,1,2.0,0,0,0,8.0,80.0,1,4.3525696,1.6421927,12.462,41.926,1,161.7843,True,False,False,True,False,False
1,1,4.0,0,0,0,10.0,95.0,1,3.9932628,0.2526388,12.45513,41.90817,1,179.31873,True,False,False,True,False,False
2,0,5.0,0,0,0,9.0,96.0,2,4.2194953,1.0870088,12.47073,41.87107,0,357.2347,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,98.0,1,1.8934442,0.88483655,12.49919,41.88398,1,138.63885,False,False,True,False,False,True
2,0,4.0,0,1,0,9.0,89.0,0,4.53794,0.7384312,12.53995,41.87129,1,143.78229,False,False,True,False,False,True
2,0,4.0,1,0,0,10.0,96.0,1,3.2412481,0.43877506,12.478,41.878,0,187.73526,False,True,False,False,True,False
1,1,3.0,0,1,0,8.0,86.0,1,2.799362,0.1115858,12.519,41.879,0,87.67213,False,False,True,False,False,True
2,0,2.0,1,0,0,9.0,97.0,0,2.8998609,1.7920882,12.46948,41.89181,1,208.54277,True,False,False,True,False,False
2,0,5.0,1,0,0,10.0,98.0,2,6.0864544,1.3257173,12.5434,41.94623,0,168.56429,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,87.0,2,2.6271534,1.6431775,12.47189,41.89417,0,301.82593,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,95.0,1,5.2431436,2.7621436,12.44901,41.87547,0,87.43834,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,85.0,2,2.1251729,0.11300622,12.51788,41.88572,1,288.73355,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,94.0,0,0.8725703,0.31248656,12.49188,41.90218,0,161.5505,False,True,False,False,True,False
2,0,3.0,0,0,0,8.0,71.0,1,3.9613817,1.0913463,12.46915,41.87518,1,242.67645,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,91.0,1,4.160804,1.3535681,12.466,41.875,0,80.658356,True,False,False,True,False,False
2,0,5.0,0,0,1,9.0,80.0,2,4.428828,0.26608872,12.45,41.909,0,203.86693,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,3.4657085,0.45532927,12.51731,41.92997,1,113.155495,False,False,True,False,False,True
2,0,5.0,0,0,1,8.0,72.0,0,4.573396,1.9689487,12.462,41.929,1,108.24586,True,False,False,True,False,False
2,0,4.0,1,1,0,10.0,100.0,1,1.956244,0.24049132,12.48006,41.90682,1,335.02444,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,95.0,2,3.5098996,1.9233675,12.495,41.932,0,149.8609,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,4.949943,2.8611932,12.46906,41.9379,0,179.78632,True,False,False,True,False,False
2,0,5.0,1,0,1,10.0,95.0,2,2.6779914,1.2897053,12.47,41.9,0,346.01266,True,False,False,True,False,False
2,0,3.0,0,0,0,10.0,100.0,1,4.5665436,1.220177,12.46879,41.86824,0,151.96503,True,False,False,True,False,False
1,1,3.0,0,0,1,9.0,86.0,1,1.2884537,0.4659083,12.49,41.908,1,373.60016,False,True,False,False,True,False
2,0,5.0,0,0,1,9.0,95.0,2,3.3597193,1.7096021,12.467,41.886,0,297.38385,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,2,4.6348195,1.8157527,12.50275,41.85915,0,173.00633,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,90.0,1,2.7804065,1.560108,12.47174,41.89053,1,213.21861,False,True,False,False,True,False
1,1,4.0,1,1,0,10.0,100.0,2,2.418921,1.3465049,12.4737,41.89648,1,276.57635,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,92.0,1,1.5096043,0.66168064,12.49804,41.88765,1,183.76079,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,95.0,2,5.336016,2.511464,12.453,41.87,1,150.32848,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,93.0,1,1.2323643,0.07478455,12.488,41.904,1,236.13026,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,100.0,2,2.964857,0.4733931,12.51104,41.92674,1,288.26596,False,False,True,False,False,True
2,0,4.0,1,0,0,10.0,98.0,1,4.2664566,0.40891695,12.452,41.909,1,196.85315,True,False,False,True,False,False
1,1,3.0,1,1,0,10.0,97.0,1,1.4658085,0.5553219,12.49705,41.88826,0,207.6076,False,True,False,False,True,False
2,0,3.0,0,0,0,10.0,90.0,1,1.8618443,0.17188247,12.50824,41.88472,0,164.82361,False,False,True,False,False,True
2,0,3.0,1,1,0,10.0,98.0,1,1.1585069,0.42171344,12.50143,41.89046,1,191.24214,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,96.0,1,2.6420043,1.467598,12.47089,41.89677,0,201.529,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,98.0,1,0.8564172,0.4135613,12.49206,41.89964,1,277.2777,False,True,False,False,True,False
2,0,4.0,0,1,0,9.0,89.0,1,4.057027,1.2776166,12.454,41.895,1,162.0181,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,99.0,1,4.034653,0.68777794,12.45768,41.91539,0,115.493416,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,1,0.47212797,0.3871107,12.50121,41.90505,0,380.61395,False,False,True,False,False,True
2,0,6.0,1,0,1,9.0,94.0,2,1.628889,0.8165822,12.483,41.898,0,457.53162,False,True,False,False,True,False
2,0,6.0,1,0,0,10.0,99.0,2,4.4349055,0.44008306,12.48534,41.863,1,300.42316,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,100.0,1,2.7368066,1.7247039,12.471,41.893,0,297.38385,False,True,False,False,True,False
2,0,5.0,0,1,0,9.0,93.0,1,2.1436884,0.46685788,12.47733,41.90596,0,328.24445,False,True,False,False,True,False
2,0,2.0,0,0,1,9.0,77.0,0,2.7747638,1.1488855,12.46882,41.9014,0,274.47223,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,96.0,1,1.4284714,0.6762212,12.50618,41.91339,0,136.06714,False,False,True,False,False,True
1,1,2.0,0,1,0,9.0,87.0,1,4.4840026,1.042216,12.44888,41.89458,1,101.933464,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,100.0,1,4.959409,0.29414997,12.4425,41.90003,0,173.00633,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,97.0,1,0.8284439,0.42827076,12.495,41.906,1,145.41884,False,True,False,False,True,False
2,0,5.0,0,1,0,10.0,97.0,1,1.1154402,0.834218,12.514,41.896,1,184.92975,False,False,True,False,False,True
2,0,5.0,0,1,0,9.0,87.0,2,3.2934144,1.65022,12.46337,41.89493,1,260.67847,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,94.0,1,0.7191469,0.28457102,12.50724,41.89558,1,115.25963,False,False,True,False,False,True
2,0,2.0,0,1,0,10.0,80.0,1,4.247425,1.6367211,12.46261,41.87669,0,214.62137,True,False,False,True,False,False
1,1,4.0,0,1,0,10.0,97.0,1,1.1070132,0.6681321,12.49386,41.90862,1,248.98885,False,True,False,False,True,False
2,0,4.0,1,1,0,10.0,98.0,2,4.0814357,0.3457665,12.454,41.908,1,209.24416,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,91.0,1,2.6541944,0.16289055,12.53,41.889,1,133.02785,False,False,True,False,False,True
2,0,4.0,1,1,0,10.0,96.0,1,1.6288084,1.1922222,12.497,41.915,1,190.07318,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,91.0,1,1.7908989,0.51674044,12.48073,41.9021,1,295.04593,False,True,False,False,True,False
1,1,2.0,0,0,0,10.0,95.0,1,3.2644732,0.786094,12.50953,41.92975,1,161.7843,False,False,True,False,False,True
1,1,2.0,1,0,0,10.0,96.0,1,3.207731,0.78964263,12.47231,41.91914,1,133.02785,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,98.0,2,6.0171204,0.14590585,12.4771,41.85007,1,247.3523,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,98.0,1,2.4557493,0.2944082,12.512,41.88,0,116.42859,False,False,True,False,False,True
2,0,6.0,0,0,1,10.0,100.0,2,2.0739512,1.1226021,12.47777,41.89711,0,573.5861,False,True,False,False,True,False
1,1,3.0,0,1,0,10.0,80.0,1,1.7866353,0.30333674,12.51682,41.91271,0,127.884415,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,91.0,1,1.2752516,0.6620373,12.50428,41.91225,1,144.48367,False,False,True,False,False,True
1,1,3.0,0,1,0,9.0,91.0,1,1.3885958,1.2868326,12.51868,41.89852,1,171.136,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,93.0,1,1.1773367,0.87954676,12.51463,41.8957,0,179.78632,False,False,True,False,False,True
2,0,3.0,1,1,0,10.0,97.0,1,2.2055037,0.43505356,12.478,41.909,1,208.07518,False,True,False,False,True,False
2,0,3.0,1,1,0,10.0,95.0,1,0.9906326,0.21137597,12.5053,41.89225,1,175.81184,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,91.0,1,1.275264,0.6620563,12.50428,41.91225,0,144.01608,False,False,True,False,False,True
1,1,5.0,0,0,0,10.0,100.0,2,5.220758,0.18969166,12.48026,41.85684,1,121.33823,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,93.0,1,2.837775,0.72175336,12.46857,41.9053,1,196.38557,True,False,False,True,False,False
2,0,2.0,0,0,1,10.0,98.0,1,3.7777963,1.2742913,12.45692,41.89775,0,165.99257,True,False,False,True,False,False
2,0,3.0,1,0,0,10.0,96.0,1,1.9823962,0.078732125,12.51948,41.91323,0,133.72922,False,False,True,False,False,True
2,0,4.0,1,1,0,10.0,98.0,1,2.8600843,1.5027828,12.468,41.898,1,230.05167,True,False,False,True,False,False
2,0,6.0,0,0,1,8.0,85.0,2,4.254197,0.7626122,12.451,41.9,0,286.39563,True,False,False,True,False,False
2,0,3.0,1,0,1,10.0,98.0,1,2.651689,1.2996726,12.47437,41.88921,0,214.38759,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,92.0,1,4.3384876,1.0027113,12.45041,41.89583,0,115.493416,True,False,False,True,False,False
2,0,4.0,0,0,1,10.0,95.0,1,2.889305,1.6678038,12.46799,41.89624,0,261.61365,True,False,False,True,False,False
2,0,4.0,0,0,0,10.0,100.0,2,6.699078,0.26351213,12.559,41.858,1,157.10846,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,91.0,0,3.0883243,1.8212912,12.468,41.89,1,184.46216,True,False,False,True,False,False
1,1,2.0,1,1,0,10.0,88.0,1,2.6311278,0.28937936,12.52913,41.91343,1,126.94924,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,98.0,1,1.9826323,0.8921816,12.49919,41.88317,0,138.40508,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,92.0,1,1.2928152,0.5740376,12.49978,41.88938,1,242.20888,False,False,True,False,False,True
2,0,5.0,0,0,0,9.0,93.0,2,0.116769336,0.23633653,12.50227,41.89982,0,222.33652,False,False,True,False,False,True
2,0,4.0,0,0,0,9.0,80.0,1,2.6491835,0.40803108,12.53143,41.89121,1,131.62509,False,False,True,False,False,True
2,0,4.0,0,1,0,10.0,100.0,2,1.9245857,0.9855619,12.50857,41.91754,0,403.2918,False,False,True,False,False,True
2,0,4.0,0,0,1,8.0,80.0,1,2.1969554,0.9125134,12.47579,41.9002,0,425.26828,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,91.0,1,4.1009073,0.843576,12.543,41.88,1,111.05136,False,False,True,False,False,True
1,1,2.0,0,0,1,9.0,92.0,1,0.99600255,0.7011306,12.49592,41.90849,1,113.155495,False,True,False,False,True,False
2,0,5.0,0,0,0,8.0,60.0,2,4.0510354,1.4010583,12.46548,41.87689,1,186.09871,True,False,False,True,False,False
2,0,4.0,0,0,0,9.0,94.0,2,3.5182557,0.2793983,12.48158,41.87322,0,182.35803,False,True,False,False,True,False
2,0,4.0,0,0,1,10.0,97.0,0,1.1299559,0.63763326,12.501,41.911,1,205.73726,False,False,True,False,False,True
1,1,4.0,1,0,1,10.0,95.0,1,1.687148,0.18781023,12.51099,41.88716,1,93.28315,False,False,True,False,False,True
2,0,5.0,1,0,0,10.0,96.0,2,1.115856,0.37664598,12.48988,41.89693,1,381.3153,False,True,False,False,True,False
2,0,4.0,0,1,0,8.0,100.0,1,1.3650186,0.5818062,12.498,41.889,0,196.15178,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,98.0,1,3.280946,0.91898364,12.54079,41.90745,0,178.61736,False,False,True,False,False,True
1,1,2.0,1,1,0,10.0,94.0,1,2.929507,0.712701,12.53652,41.90719,1,165.99257,False,False,True,False,False,True
2,0,2.0,0,0,0,9.0,97.0,1,2.3508928,0.17640328,12.47856,41.91248,1,404.46075,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,100.0,1,4.6955295,0.2808073,12.447,41.91,0,126.715454,True,False,False,True,False,False
1,1,2.0,1,0,0,10.0,97.0,1,4.58287,2.2703216,12.466,41.932,0,92.11418,True,False,False,True,False,False
2,0,3.0,0,0,1,10.0,91.0,0,2.8986406,0.63468355,12.468,41.906,0,219.06343,True,False,False,True,False,False
2,0,4.0,1,0,1,10.0,100.0,1,1.2085581,0.3891283,12.48916,41.8961,1,321.46448,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,93.0,1,2.3771179,0.3200738,12.518,41.883,1,131.3913,False,False,True,False,False,True
1,1,3.0,0,0,1,8.0,20.0,1,3.4030786,0.28376335,12.47886,41.87571,0,191.24214,False,True,False,False,True,False
2,0,4.0,0,0,0,10.0,96.0,1,4.1480994,0.14527568,12.53077,41.87021,0,133.72922,False,False,True,False,False,True
1,1,3.0,1,0,1,9.0,89.0,1,3.081699,0.81248003,12.53826,41.90764,0,140.5092,False,False,True,False,False,True
2,0,4.0,1,0,1,9.0,98.0,1,3.300404,0.6016279,12.46293,41.90534,0,215.55655,True,False,False,True,False,False
1,1,3.0,0,0,1,9.0,92.0,1,2.6854925,1.2524753,12.46989,41.90062,0,158.97879,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,100.0,1,7.124179,0.28215623,12.57999,41.8737,0,115.25963,False,False,True,False,False,True
2,0,2.0,1,1,0,10.0,96.0,1,5.9971504,0.39284387,12.43001,41.90231,0,167.16153,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,4.5064254,0.24555069,12.44914,41.90934,1,104.03759,True,False,False,True,False,False
1,1,3.0,1,1,0,10.0,95.0,1,2.738405,1.2078108,12.48466,41.92173,1,198.7235,False,True,False,False,True,False
2,0,4.0,1,0,0,10.0,98.0,1,5.9673567,1.1330807,12.54054,41.85541,0,190.07318,False,False,True,False,False,True
2,0,6.0,0,0,0,10.0,100.0,2,3.420902,0.39163417,12.46261,41.90933,1,230.98683,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,89.0,2,0.7967381,0.08498334,12.505,41.894,0,132.56026,False,False,True,False,False,True
2,0,4.0,1,0,1,10.0,97.0,1,1.9581778,1.0542467,12.48,41.895,0,341.10303,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,100.0,1,3.5892694,0.85724396,12.54425,41.90858,0,150.09468,False,False,True,False,False,True
2,0,4.0,0,0,0,10.0,100.0,3,4.0673337,0.22018462,12.52,41.935,1,295.9811,False,False,True,False,False,True
1,1,4.0,0,0,1,8.0,80.0,1,2.1327715,0.10442496,12.521,41.914,0,253.66469,False,False,True,False,False,True
2,0,4.0,1,1,0,9.0,93.0,1,3.361071,1.3172859,12.46968,41.88289,1,217.89447,True,False,False,True,False,False
1,1,2.0,0,1,0,9.0,92.0,1,5.7410026,2.7987158,12.44864,41.86822,0,109.41482,True,False,False,True,False,False
2,0,4.0,1,0,1,10.0,91.0,1,4.352108,1.8703761,12.45992,41.87775,1,184.92975,True,False,False,True,False,False
2,0,4.0,0,1,0,10.0,97.0,1,1.2865634,0.12823181,12.50791,41.89009,1,224.67444,False,False,True,False,False,True
2,0,4.0,0,1,0,10.0,97.0,1,1.6508191,0.42114654,12.49327,41.88761,0,207.6076,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,2.481069,0.3415311,12.53063,41.90789,1,164.12222,False,False,True,False,False,True
2,0,3.0,0,0,1,10.0,100.0,1,5.46087,2.7299132,12.45,41.871,0,174.1753,True,False,False,True,False,False
2,0,5.0,0,0,1,9.0,88.0,1,2.163513,0.9387037,12.47623,41.89964,0,305.3328,False,True,False,False,True,False
2,0,4.0,1,0,0,9.0,96.0,1,4.302955,1.1048205,12.451,41.895,0,178.85115,True,False,False,True,False,False
2,0,4.0,1,0,0,10.0,97.0,1,1.2490453,0.14374016,12.493,41.892,0,253.66469,False,True,False,False,True,False
1,1,3.0,1,1,0,10.0,95.0,1,5.028131,1.5601186,12.46432,41.86558,1,118.06513,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,93.0,1,4.167351,0.99960065,12.54252,41.87847,1,71.774254,False,False,True,False,False,True
2,0,4.0,1,0,1,10.0,96.0,2,2.2835379,0.6441763,12.50631,41.88054,0,251.32677,False,False,True,False,False,True
2,0,5.0,0,0,1,10.0,97.0,2,2.264252,0.87734437,12.5019,41.88049,1,248.75505,False,False,True,False,False,True
2,0,4.0,0,0,1,9.0,92.0,1,1.2928382,0.57405066,12.49978,41.88938,0,242.20888,False,False,True,False,False,True
2,0,2.0,1,1,0,10.0,99.0,0,4.4707932,0.83081985,12.44866,41.89676,1,213.6862,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,2.6452284,0.49780595,12.53183,41.89201,0,69.20254,False,False,True,False,False,True
1,1,4.0,0,0,1,8.0,78.0,1,3.7095838,1.3605183,12.47,41.924,0,71.54046,True,False,False,True,False,False
2,0,5.0,0,0,1,9.0,92.0,1,2.302445,0.43287787,12.47664,41.90885,0,232.62338,False,True,False,False,True,False
